"SOURCE","CID","LAC","MCC","MNC","Operator","CGI","Technology","Lon","Lat","SessionId","TestId","NetworkId","SystemName","ADevice","Time","PosId","FileId","BTSLon","BTSLat","BTSLonDiff","BTSLatDiff","BTSDist","BTS2LonDiff","BTS2LatDiff","BTS2Dist","BTS3LonDiff","BTS3LatDiff","BTS3Dist","BTSTech","FloorPlanName","FloorPlanLevel","SessionIdLP","TestIdLP","PosIdLP","NetworkIdLP","RSRP","NumMeasuredCells","ChPSC"
"ZONA07_KOTA DUMAI_DT","11850507","5710","510","10","Telkomsel","11850507-10-510","LTE E-UTRA 3","101.401795","1.593666","1958505086977","0","1958505086977","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:23:27.813","1958505086977","456",,,"101.401795","1.593666",,"101.401795","1.593666",,"101.401795","1.593666",,,,,,,,,"     -79.0","1","1850 306"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 8","101.405226","1.648609","2323577307137","0","2323577307137","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:15:02.276","2323577307137","541",,,"101.405226","1.648609",,"101.405226","1.648609",,"101.405226","1.648609",,,,,,,,,"    -104.0","0","3652 311"
"ZONA07_KOTA DUMAI_DT","52522272","2001","510","9","Smartfren","52522272-9-510","LTE E-UTRA 5","101.434345","1.669808","2538325671937","0","2538325671937","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:18:52.822","2538325671937","591",,,"101.434345","1.669808",,"101.434345","1.669808",,"101.434345","1.669808",,,,,,,,,"     -69.0","0","2450 173"
"ZONA07_KOTA DUMAI_DT","52525857","2001","510","9","Smartfren","52525857-9-510","LTE E-UTRA 5","101.348307","1.505305","115964116993","0","115964116993","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:28:45.562","115964116993","27",,,"101.348307","1.505305",,"101.348307","1.505305",,"101.348307","1.505305",,,,,,,,,"    -108.0","1","2450 401"
"ZONA07_KOTA DUMAI_DT","13584643","35011","510","1","Indosat Ooredoo","13584643-1-510","LTE E-UTRA 3","101.379979","1.555373","300647710721","0","300647710721","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:13:49.436","300647710721","70",,,"101.379979","1.555373",,"101.379979","1.555373",,"101.379979","1.555373",,,,,,,,,"     -92.0","0","1625 89"
"ZONA07_KOTA DUMAI_DT",,,"510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.409369","1.599838","468151435265","0","468151435265","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:58:45.759","468151435265","109",,,"101.409369","1.599838",,"101.409369","1.599838",,"101.409369","1.599838",,,,,,,,,"     -91.0","1","1625 409"
"ZONA07_KOTA DUMAI_DT","122023693","5710","510","10","Telkomsel","122023693-10-510","LTE E-UTRA 1","101.461662","1.652351","652835028993","0","652835028993","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:38:22.286","652835028993","152",,,"101.461662","1.652351",,"101.461662","1.652351",,"101.461662","1.652351",,,,,,,,,"     -86.0","1","250 138"
"ZONA07_KOTA DUMAI_DT",,,"510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.400384","1.632273","974957576193","0","974957576193","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:00:13.939","974957576193","227",,,"101.400384","1.632273",,"101.400384","1.632273",,"101.400384","1.632273",,,,,,,,,"    -102.0","0","1625 311"
"ZONA07_KOTA DUMAI_DT","121857303","5710","510","10","Telkomsel","121857303-10-510","LTE E-UTRA 1","101.449037","1.67805","1803886264321","0","1803886264321","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:50:01.843","1803886264321","420",,,"101.449037","1.67805",,"101.449037","1.67805",,"101.449037","1.67805",,,,,,,,,"     -84.6","3","250 109"
"ZONA07_KOTA DUMAI_DT","59007750","23007","510","11","XL","59007750-11-510","LTE E-UTRA 3","101.377132","1.615972","2418066587649","0","2418066587649","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:52:25.803","2418066587649","563",,,"101.377132","1.615972",,"101.377132","1.615972",,"101.377132","1.615972",,,,,,,,,"     -71.8","0","1325 185"
"ZONA07_KOTA DUMAI_DT","11829525","5710","510","10","Telkomsel","11829525-10-510","LTE E-UTRA 3","101.462471","1.677995","2478196129793","0","2478196129793","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:56:58.535","2478196129793","577",,,"101.462471","1.677995",,"101.462471","1.677995",,"101.462471","1.677995",,,,,,,,,"     -85.0","2","1850 364"
"ZONA07_KOTA DUMAI_DT","59143172","23007","510","11","XL","59143172-11-510","LTE E-UTRA 3","101.434531","1.616506","519691042817","0","519691042817","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:52:46.857","519691042817","121",,,"101.434531","1.616506",,"101.434531","1.616506",,"101.434531","1.616506",,,,,,,,,"     -87.0","0","1325 438"
"ZONA07_KOTA DUMAI_DT","52511263","2001","510","9","Smartfren","52511263-9-510","LTE E-UTRA 5","101.401265","1.641611","940597837825","0","940597837825","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:17:59.417","940597837825","219",,,"101.401265","1.641611",,"101.401265","1.641611",,"101.401265","1.641611",,,,,,,,,"    -109.0","2","39050 48"
"ZONA07_KOTA DUMAI_DT","58968325","23007","510","11","XL","58968325-11-510","LTE E-UTRA 3","101.382174","1.629556","1086626725889","0","1086626725889","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:26:59.812","1086626725889","253",,,"101.382174","1.629556",,"101.382174","1.629556",,"101.382174","1.629556",,,,,,,,,"     -81.0","0","1325 37"
"ZONA07_KOTA DUMAI_DT",,,"510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.449037","1.67805","1799591297025","0","1799591297025","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:50:02.192","1799591297025","419",,,"101.449037","1.67805",,"101.449037","1.67805",,"101.449037","1.67805",,,,,,,,,"     -68.0","0","1625 233"
"ZONA07_KOTA DUMAI_DT","121857549","5710","510","10","Telkomsel","121857549-10-510","LTE E-UTRA 1","101.45007","1.678059","1838246002689","0","1838246002689","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:47:44.225","1838246002689","428",,,"101.45007","1.678059",,"101.45007","1.678059",,"101.45007","1.678059",,,,,,,,,"     -90.5","9","250 291"
"ZONA07_KOTA DUMAI_DT",,,"510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.388155","1.584003","1984274890753","0","1984274890753","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:20:08.624","1984274890753","462",,,"101.388155","1.584003",,"101.388155","1.584003",,"101.388155","1.584003",,,,,,,,,"     -93.9","1","1625 64"
"ZONA07_KOTA DUMAI_DT","59485700","23007","510","11","XL","59485700-11-510","LTE E-UTRA 3","101.379976","1.555371","279172874241","0","279172874241","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:13:47.169","279172874241","65",,,"101.379976","1.555371",,"101.379976","1.555371",,"101.379976","1.555371",,,,,,,,,"     -89.0","2","1325 303"
"ZONA07_KOTA DUMAI_DT",,"2001","510","9","Smartfren",,"LTE E-UTRA 5","101.423377","1.605236","498216206337","0","498216206337","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:55:46.314","498216206337","116",,,"101.423377","1.605236",,"101.423377","1.605236",,"101.423377","1.605236",,,,,,,,,"    -107.0","2","2450 254"
"ZONA07_KOTA DUMAI_DT",,,"510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.490675","1.65886","708669603841","0","708669603841","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:32:22.996","708669603841","165",,,"101.490675","1.65886",,"101.490675","1.65886",,"101.490675","1.65886",,,,,,,,,"    -109.0","2","1625 177"
"ZONA07_KOTA DUMAI_DT","59043846","23007","510","11","XL","59043846-11-510","LTE E-UTRA 3","101.455702","1.664742","1567663063041","0","1567663063041","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:41:04.113","1567663063041","365",,,"101.455702","1.664742",,"101.455702","1.664742",,"101.455702","1.664742",,,,,,,,,"     -73.5","0","1325 89"
"ZONA07_KOTA DUMAI_DT",,,"510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.441538","1.678051","1778116460545","0","1778116460545","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:52:07.627","1778116460545","414",,,"101.441538","1.678051",,"101.441538","1.678051",,"101.441538","1.678051",,,,,,,,,"    -109.0","6","1625 232"
"ZONA07_KOTA DUMAI_DT","58972678","23007","510","11","XL","58972678-11-510","LTE E-UTRA 3","0","0","2143188680705","0","2143188680705","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:19:56.485","2143188680705","499",,,"0","0",,"0","0",,"0","0",,,,,,,,,"     -78.9","2","1325 5"
"ZONA07_KOTA DUMAI_DT","52525857","2001","510","9","Smartfren","52525857-9-510","LTE E-UTRA 5","101.348532","1.511938","2645699854337","0","2645699854337","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:02:02.094","2645699854337","616",,,"101.348532","1.511938",,"101.348532","1.511938",,"101.348532","1.511938",,,,,,,,,"     -93.0","0","2450 401"
"ZONA07_KOTA DUMAI_DT","59015686","23007","510","11","XL","59015686-11-510","LTE E-UTRA 3","101.341789","1.468107","4294967297","0","4294967297","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:37:46.864","4294967297","1",,,"101.341789","1.468107",,"101.341789","1.468107",,"101.341789","1.468107",,,,,,,,,"    -100.6","0","1325 188"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.352697","1.516375","158913789953","0","158913789953","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:25:49.269","158913789953","37",,,"101.352697","1.516375",,"101.352697","1.516375",,"101.352697","1.516375",,,,,,,,,"    -120.0","3","1625 88"
"ZONA07_KOTA DUMAI_DT","59139334","23007","510","11","XL","59139334-11-510","LTE E-UTRA 3","101.450136","1.643043","588410519553","0","588410519553","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:46:46.794","588410519553","137",,,"101.450136","1.643043",,"101.450136","1.643043",,"101.450136","1.643043",,,,,,,,,"     -98.6","0","1325 236"
"ZONA07_KOTA DUMAI_DT","122035479","5710","510","10","Telkomsel","122035479-10-510","LTE E-UTRA 1","0","0","1906965479425","0","1906965479425","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:34:01.632","1906965479425","444",,,"0","0",,"0","0",,"0","0",,,,,,,,,"    -101.6","0","250 25"
"ZONA07_KOTA DUMAI_DT",,,"510","9","Smartfren",,"LTE E-UTRA 5","101.36944","1.530591","2052994367489","0","2052994367489","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:07:28.493","2052994367489","478",,,"101.36944","1.530591",,"101.36944","1.530591",,"101.36944","1.530591",,,,,,,,,"     -74.0","0","2450 401"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.398109","1.589415","2452426326017","0","2452426326017","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:44:13.263","2452426326017","571",,,"101.398109","1.589415",,"101.398109","1.589415",,"101.398109","1.589415",,,,,,,,,"    -101.0","1","1625 65"
"ZONA07_KOTA DUMAI_DT","74304260","23007","510","11","XL","74304260-11-510","LTE E-UTRA 3","101.462471","1.677995","2491081031681","0","2491081031681","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:57:00.028","2491081031681","580",,,"101.462471","1.677995",,"101.462471","1.677995",,"101.462471","1.677995",,,,,,,,,"     -95.0","1","1325 444"
"ZONA07_KOTA DUMAI_DT","59006725","23007","510","11","XL","59006725-11-510","LTE E-UTRA 3","101.348532","1.511938","2637109919745","0","2637109919745","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:02:03.531","2637109919745","614",,,"101.348532","1.511938",,"101.348532","1.511938",,"101.348532","1.511938",,,,,,,,,"     -91.5","0","1325 58"
"ZONA07_KOTA DUMAI_DT","11567657","5710","510","10","Telkomsel","11567657-10-510","LTE E-UTRA 3","101.348307","1.505305","133143986177","0","133143986177","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:28:46.14","133143986177","31",,,"101.348307","1.505305",,"101.348307","1.505305",,"101.348307","1.505305",,,,,,,,,"     -86.0","1","1850 30"
"ZONA07_KOTA DUMAI_DT","121863691","5710","510","10","Telkomsel","121863691-10-510","LTE E-UTRA 3","101.362518","1.5257","206158430209","0","206158430209","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:22:46.019","206158430209","48",,,"101.362518","1.5257",,"101.362518","1.5257",,"101.362518","1.5257",,,,,,,,,"     -91.0","0","1850 414"
"ZONA07_KOTA DUMAI_DT","13584133","35011","510","1","Indosat Ooredoo","13584133-1-510","LTE E-UTRA 8","101.443038","1.629095","571230650369","0","571230650369","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:49:49.094","571230650369","133",,,"101.443038","1.629095",,"101.443038","1.629095",,"101.443038","1.629095",,,,,,,,,"    -116.0","6","3652 114"
"ZONA07_KOTA DUMAI_DT","13698306","35011","510","1","Indosat Ooredoo","13698306-1-510","LTE E-UTRA 3","101.415812","1.671521","846108557313","0","846108557313","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:42:27.568","846108557313","197",,,"101.415812","1.671521",,"101.415812","1.671521",,"101.415812","1.671521",,,,,,,,,"     -99.0","1","1625 385"
"ZONA07_KOTA DUMAI_DT","121910285","5710","510","10","Telkomsel","121910285-10-510","LTE E-UTRA 1","101.382587","1.64141","1146756268033","0","1146756268033","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:23:59.132","1146756268033","267",,,"101.382587","1.64141",,"101.382587","1.64141",,"101.382587","1.64141",,,,,,,,,"     -80.2","0","250 87"
"ZONA07_KOTA DUMAI_DT","52507169","2001","510","9","Smartfren","52507169-9-510","LTE E-UTRA 5","101.45556","1.664616","1576252997633","0","1576252997633","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:41:03.912","1576252997633","367",,,"101.45556","1.664616",,"101.45556","1.664616",,"101.45556","1.664616",,,,,,,,,"     -74.0","1","2450 249"
"ZONA07_KOTA DUMAI_DT","11833119","5710","510","10","Telkomsel","11833119-10-510","LTE E-UTRA 3","101.377132","1.615972","2435246456833","0","2435246456833","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:52:24.334","2435246456833","567",,,"101.377132","1.615972",,"101.377132","1.615972",,"101.377132","1.615972",,,,,,,,,"     -77.0","0","1850 146"
"ZONA07_KOTA DUMAI_DT","52488223","2001","510","9","Smartfren","52488223-9-510","LTE E-UTRA 5","101.34948","1.501278","2710124363777","0","2710124363777","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 19:59:46.973","2710124363777","631",,,"101.34948","1.501278",,"101.34948","1.501278",,"101.34948","1.501278",,,,,,,,,"    -112.0","3","2450 282"
"ZONA07_KOTA DUMAI_DT","122028303","5710","510","10","Telkomsel","122028303-10-510","LTE E-UTRA 40","101.352697","1.516375","167503724545","0","167503724545","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:25:45.849","167503724545","39",,,"101.352697","1.516375",,"101.352697","1.516375",,"101.352697","1.516375",,,,,,,,,"     -81.9","0","38894 348"
"ZONA07_KOTA DUMAI_DT","59012357","23007","510","11","XL","59012357-11-510","LTE E-UTRA 3","101.397892","1.587681","382252089345","0","382252089345","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:04:47.388","382252089345","89",,,"101.397892","1.587681",,"101.397892","1.587681",,"101.397892","1.587681",,,,,,,,,"     -78.6","1","1325 193"
"ZONA07_KOTA DUMAI_DT","121882125","5710","510","10","Telkomsel","121882125-10-510","LTE E-UTRA 1","101.383257","1.653498","1181116006401","0","1181116006401","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:20:58.902","1181116006401","275",,,"101.383257","1.653498",,"101.383257","1.653498",,"101.383257","1.653498",,,,,,,,,"     -96.0","1","250 201"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.454002","1.684048","1670742278145","0","1670742278145","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:30:24.034","1670742278145","389",,,"101.454002","1.684048",,"101.454002","1.684048",,"101.454002","1.684048",,,,,,,,,"     -97.5","1","1625 332"
"ZONA07_KOTA DUMAI_DT","122028045","5710","510","10","Telkomsel","122028045-10-510","LTE E-UTRA 1","101.384772","1.563755","2044404432897","0","2044404432897","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:15:43.989","2044404432897","476",,,"101.384772","1.563755",,"101.384772","1.563755",,"101.384772","1.563755",,,,,,,,,"     -91.0","1","250 231"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 1","0","0","2194728288257","0","2194728288257","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:09:29.431","2194728288257","511",,,"0","0",,"0","0",,"0","0",,,,,,,,,"    -101.0","0","525 114"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.377132","1.615972","2409476653057","0","2409476653057","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:52:21.71","2409476653057","561",,,"101.377132","1.615972",,"101.377132","1.615972",,"101.377132","1.615972",,,,,,,,,"    -104.0","7","1625 408"
"ZONA07_KOTA DUMAI_DT","11592213","5710","510","10","Telkomsel","11592213-10-510","LTE E-UTRA 3","101.34834","1.479173","64424509441","0","64424509441","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:34:45.826","64424509441","15",,,"101.34834","1.479173",,"101.34834","1.479173",,"101.34834","1.479173",,,,,,,,,"     -93.0","1","1850 277"
"ZONA07_KOTA DUMAI_DT","52488481","2001","510","9","Smartfren","52488481-9-510","LTE E-UTRA 5","101.393473","1.595768","996432412673","0","996432412673","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:36:00.551","996432412673","232",,,"101.393473","1.595768",,"101.393473","1.595768",,"101.393473","1.595768",,,,,,,,,"     -81.0","0","2450 93"
"ZONA07_KOTA DUMAI_DT","52525855","2001","510","9","Smartfren","52525855-9-510","LTE E-UTRA 5","101.384494","1.575349","2001454759937","0","2001454759937","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:18:02.303","2001454759937","466",,,"101.384494","1.575349",,"101.384494","1.575349",,"101.384494","1.575349",,,,,,,,,"    -103.0","3","2450 399"
"ZONA07_KOTA DUMAI_DT",,"2001","510","9","Smartfren",,"LTE E-UTRA 5","0","0","2147483648001","0","2147483648001","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:19:53.138","2147483648001","500",,,"0","0",,"0","0",,"0","0",,,,,,,,,"    -109.5","6","2450 92"
"ZONA07_KOTA DUMAI_DT","59015685","23007","510","11","XL","59015685-11-510","LTE E-UTRA 3","101.348353","1.47933","38654705665","0","38654705665","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:34:47.264","38654705665","9",,,"101.348353","1.47933",,"101.348353","1.47933",,"101.348353","1.47933",,,,,,,,,"     -73.0","0","1325 187"
"ZONA07_KOTA DUMAI_DT",,,"510","9","Smartfren",,"LTE E-UTRA 5","101.374633","1.545335","253403070465","0","253403070465","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:16:47.465","253403070465","59",,,"101.374633","1.545335",,"101.374633","1.545335",,"101.374633","1.545335",,,,,,,,,"     -90.0","0","2450 399"
"ZONA07_KOTA DUMAI_DT","59139332","23007","510","11","XL","59139332-11-510","LTE E-UTRA 3","101.46195","1.652434","622770257921","0","622770257921","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:38:21.832","622770257921","145",,,"101.46195","1.652434",,"101.46195","1.652434",,"101.46195","1.652434",,,,,,,,,"     -87.2","2","1325 234"
"ZONA07_KOTA DUMAI_DT","52522273","2001","510","9","Smartfren","52522273-9-510","LTE E-UTRA 5","101.428627","1.669701","807453851649","0","807453851649","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:45:28.339","807453851649","188",,,"101.428627","1.669701",,"101.428627","1.669701",,"101.428627","1.669701",,,,,,,,,"     -97.0","3","39194 382"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.450243","1.683336","1481763717121","0","1481763717121","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:50:03.533","1481763717121","345",,,"101.450243","1.683336",,"101.450243","1.683336",,"101.450243","1.683336",,,,,,,,,"     -94.5","0","1625 231"
"ZONA07_KOTA DUMAI_DT","58942213","23007","510","11","XL","58942213-11-510","LTE E-UTRA 3","101.441538","1.678051","1773821493249","0","1773821493249","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:52:08.43","1773821493249","413",,,"101.441538","1.678051",,"101.441538","1.678051",,"101.441538","1.678051",,,,,,,,,"     -90.0","1","1325 76"
"ZONA07_KOTA DUMAI_DT","11948319","5710","510","10","Telkomsel","11948319-10-510","LTE E-UTRA 3","101.348593","1.512004","2632814952449","0","2632814952449","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 20:02:01.68","2632814952449","613",,,"101.348593","1.512004",,"101.348593","1.512004",,"101.348593","1.512004",,,,,,,,,"     -82.8","0","1850 350"
"ZONA07_KOTA DUMAI_DT","51208203","2001","510","9","Smartfren","51208203-9-510","LTE E-UTRA 40","101.349716","1.49263","81604378625","0","81604378625","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:31:46.482","81604378625","19",,,"101.349716","1.49263",,"101.349716","1.49263",,"101.349716","1.49263",,,,,,,,,"    -103.0","0","39050 273"
"ZONA07_KOTA DUMAI_DT",,,"510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.373367","1.53335","227633266689","0","227633266689","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:19:49.582","227633266689","53",,,"101.373367","1.53335",,"101.373367","1.53335",,"101.373367","1.53335",,,,,,,,,"     -96.3","0","1625 88"
"ZONA07_KOTA DUMAI_DT","13643521","35011","510","1","Indosat Ooredoo","13643521-1-510","LTE E-UTRA 3","101.423377","1.605236","502511173633","0","502511173633","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 03:55:45.278","502511173633","117",,,"101.423377","1.605236",,"101.423377","1.605236",,"101.423377","1.605236",,,,,,,,,"    -105.0","0","1625 410"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.438994","1.677919","1378684502017","0","1378684502017","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:02:59.185","1378684502017","321",,,"101.438994","1.677919",,"101.438994","1.677919",,"101.438994","1.677919",,,,,,,,,"     -97.0","0","1625 360"
"ZONA07_KOTA DUMAI_DT","11951629","5710","510","10","Telkomsel","11951629-10-510","LTE E-UTRA 1","101.449256","1.67453","1524713390081","0","1524713390081","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:47:03.88","1524713390081","355",,,"101.449256","1.67453",,"101.449256","1.67453",,"101.449256","1.67453",,,,,,,,,"     -73.5","0","250 150"
"ZONA07_KOTA DUMAI_DT","52507424","2001","510","9","Smartfren","52507424-9-510","LTE E-UTRA 5","101.437512","1.658621","1692217114625","0","1692217114625","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:22:10.678","1692217114625","394",,,"101.437512","1.658621",,"101.437512","1.658621",,"101.437512","1.658621",,,,,,,,,"     -73.0","5","2450 406"
"ZONA07_KOTA DUMAI_DT","121912343","5710","510","10","Telkomsel","121912343-10-510","LTE E-UTRA 1","101.39967","1.673453","2237677961217","0","2237677961217","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:37:14.804","2237677961217","521",,,"101.39967","1.673453",,"101.39967","1.673453",,"101.39967","1.673453",,,,,,,,,"    -102.3","0","250 37"
"ZONA07_KOTA DUMAI_DT","121907735","5710","510","10","Telkomsel","121907735-10-510","LTE E-UTRA 1","101.38389","1.623697","2405181685761","0","2405181685761","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:54:36.787","2405181685761","560",,,"101.38389","1.623697",,"101.38389","1.623697",,"101.38389","1.623697",,,,,,,,,"     -95.0","0","250 286"
"ZONA07_KOTA DUMAI_DT","11829525","5710","510","10","Telkomsel","11829525-10-510","LTE E-UTRA 3","101.463795","1.676506","2512555868161","0","2512555868161","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 21:38:01.875","2512555868161","585",,,"101.463795","1.676506",,"101.463795","1.676506",,"101.463795","1.676506",,,,,,,,,"     -71.6","0","1850 364"
"ZONA07_KOTA DUMAI_DT",,,"510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.362518","1.5257","193273528321","0","193273528321","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","15/3/2022 04:22:49.424","193273528321","45",,,"101.362518","1.5257",,"101.362518","1.5257",,"101.362518","1.5257",,,,,,,,,"     -97.0","0","1625 88"
"ZONA07_KOTA DUMAI_DT",,"35011","510","1","Indosat Ooredoo",,"LTE E-UTRA 3","101.426738","1.679992","1344324763649","0","1344324763649","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 22:05:58.358","1344324763649","313",,,"101.426738","1.679992",,"101.426738","1.679992",,"101.426738","1.679992",,,,,,,,,"    -108.5","6","1625 363"
"ZONA07_KOTA DUMAI_DT","121912353","5710","510","10","Telkomsel","121912353-10-510","LTE E-UTRA 1","101.403495","1.676748","2203318222849","0","2203318222849","NCM30100881","Samsung Galaxy S21+ 5G (SM-G996BDS)","14/3/2022 23:39:27.509","2203318222849","513",,,"101.403495","1.676748",,"101.403495","1.676748",,"101.403495","1.676748",,,,,,,,,"     -78.0","0","250 38"
